HEPES,HEPES_pH8.0,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH7.2,HEPES_pH7.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
75,0,0,0,1,0,0,15,2.5,60,60,0.3,0,1,10,0.478375,2.77515,2.2335,1.2166,5.23095,3.312,12.280275,1.4544,2.8825,113.61455,2.5524,19.9,0.82065,13.104,0.016675,3.3141,0.39215,571.0460898,39.91733243
125,1,0,0,0,0,0,2.5,2.5,60,0,3,0.1,5,10,5.3578,1.54175,6.7005,1.52075,13.077375,4.416,0.533925,2.9088,0.86475,26.00815,0.8508,8.358,6.5652,7.28,0.116725,4.4188,0.39215,745.4530442,186.5022452
150,0,0,0,0,0,1,17.5,60,20,2.5,2,0,9,5,3.0616,2.77515,6.7005,0.152075,3.4873,2.76,12.280275,3.636,1.44125,46.5409,0.2836,11.144,8.2065,13.104,0.083375,3.86645,0.7843,489.1309429,37.74723883
150,0,0,0,0,0,1,12.5,5,20,10,0.5,0.1,8,10,7.175625,0.92505,2.2335,1.52075,6.9746,1.104,2.669625,1.0908,2.8825,62.9671,0.5672,6.368,0.82065,30.576,0.0667,4.142625,1.5686,978.7159571,147.4712111
125,0,0,1,0,0,0,20,5,2.5,80,0.3,0.1,4,5,2.2962,3.0835,1.489,0.152075,13.077375,2.76,9.076725,0.7272,2.59425,84.8687,1.7016,11.144,0.82065,13.104,0.0667,4.694975,2.3529,545.6442603,50.89669153
75,0,0,1,0,0,0,7.5,20,5,60,3,0.1,3,6.25,4.01835,2.4668,5.2115,0.152075,2.615475,3.864,0.533925,3.636,1.7295,84.8687,2.2688,4.776,0.82065,40.768,0.0667,3.3141,3.52935,757.4849538,197.5098789
75,0,1,0,0,0,0,15,40,10,20,2,0.1,4,10,4.01835,3.0835,2.978,0.456225,2.615475,0.552,2.669625,0.7272,0.28825,62.9671,0.8508,14.726,2.46195,40.768,0.116725,5.247325,0.7843,913.4734843,85.27883775
50,0,0,1,0,0,0,7.5,40,20,5,0.5,0,3,5,7.175625,0.6167,6.7005,0.152075,1.74365,1.656,5.33925,3.2724,1.153,62.9671,0.5672,0.796,0.82065,7.28,0.1334,5.247325,0.7843,269.6843104,55.37535176
75,0,0,0,1,0,0,5,10,5,20,0.1,0.1,1,8.75,4.01835,1.54175,2.2335,0.456225,0.871825,3.864,21.890925,0.3636,2.01775,84.8687,2.2688,8.358,1.6413,13.104,0.016675,4.142625,1.17645,779.7193151,77.49635026
50,0,0,0,1,0,0,5,2.5,80,20,1,0.2,8,5,7.175625,0.92505,5.2115,0.91245,1.74365,2.208,16.551675,0.7272,1.153,34.22125,2.5524,14.726,4.10325,4.368,0.016675,4.97115,3.52935,387.9690887,48.43955223
125,0,0,1,0,0,0,0,5,2.5,5,2,0,6,8.75,9.5675,0.92505,4.467,0.456225,13.077375,4.968,5.33925,2.1816,2.59425,46.5409,1.7016,8.358,3.2826,13.104,0.1334,3.86645,0.7843,386.680267,8.434402558
200,0,0,0,0,0,1,12.5,0,2.5,5,3,0,5,3.75,4.01835,2.77515,5.2115,1.52075,9.590075,1.104,9.076725,2.1816,0.5765,46.5409,1.1344,11.144,1.6413,13.104,0.150075,4.97115,2.3529,741.7075631,27.49471993
75,0,0,0,0,1,0,5,60,60,20,0.4,0,3,5,3.0616,1.54175,6.7005,2.12905,6.9746,1.656,16.551675,2.5452,2.8825,26.00815,1.418,11.144,2.46195,23.296,0.10005,4.142625,2.3529,747.603517,66.17859709
50,0,0,0,0,0,1,2.5,40,10,10,0.5,0.2,6,7.5,4.01835,2.77515,1.489,0.30415,3.4873,2.208,29.365875,2.1816,2.01775,84.8687,0.2836,8.358,2.46195,23.296,0.03335,3.590275,2.74505,909.6048562,90.22596069
125,1,0,0,0,0,0,12.5,0,5,80,3,0.1,1,10,3.0616,0.30835,2.978,0.6083,9.590075,4.416,1.601775,2.9088,2.01775,34.22125,0.8508,3.582,0.82065,23.296,0.03335,3.590275,1.17645,330.4206954,61.77386501
175,0,0,0,0,1,0,20,40,20,0,2,0.1,9,6.25,7.175625,2.4668,2.2335,0.152075,2.615475,4.416,5.33925,0.3636,1.7295,26.00815,1.1344,11.144,2.46195,7.28,0.050025,4.142625,0.39215,559.6013937,36.43279046
75,0,0,1,0,0,0,17.5,0,60,40,0.2,0,6,1.25,4.01835,1.2334,5.2115,0.30415,1.74365,4.416,0.533925,1.0908,2.01775,62.9671,2.836,8.358,0.82065,4.368,0.10005,4.694975,3.1372,376.6430968,44.12728719
75,0,1,0,0,0,0,0,40,10,5,1,0.1,3,6.25,4.01835,3.0835,5.956,0.30415,2.615475,0.552,2.669625,3.2724,0.86475,113.61455,1.7016,14.726,1.6413,30.576,0.10005,4.97115,1.5686,1084.610954,231.6978244
50,0,0,1,0,0,0,0,40,5,5,3,0,1,10,2.2962,2.77515,2.2335,2.889425,6.9746,4.968,0.533925,1.4544,2.306,84.8687,1.9852,8.358,1.6413,40.768,0.03335,4.97115,2.74505,610.6202905,60.10666702
100,0,0,0,1,0,0,12.5,5,80,60,0.5,0.2,3,10,3.0616,1.54175,2.2335,1.52075,5.23095,1.104,5.33925,2.5452,2.01775,34.22125,2.2688,11.144,1.6413,7.28,0.16675,4.97115,3.52935,508.0979017,18.13524849
75,0,0,0,0,1,0,7.5,2.5,5,2.5,4,0.1,5,10,3.0616,2.77515,6.7005,1.52075,9.590075,4.416,5.33925,1.818,1.44125,84.8687,2.5524,8.358,5.74455,13.104,0.016675,5.247325,1.96075,1084.786997,71.94799968
50,0,0,0,1,0,0,7.5,60,40,10,0.3,0,2,7.5,4.01835,0.30835,6.7005,2.12905,0.871825,2.76,16.551675,2.5452,2.306,26.00815,2.5524,2.786,0.82065,40.768,0.150075,3.590275,1.17645,379.9121202,40.33178562
125,0,0,0,1,0,0,17.5,40,2.5,2.5,2,0,2,1.25,3.0616,2.77515,1.489,0.30415,1.74365,1.656,29.365875,2.9088,2.8825,62.9671,1.1344,1.99,2.46195,13.104,0.083375,5.247325,1.5686,104.8081274,29.57687851
50,0,0,0,0,1,0,12.5,40,60,40,1,0,1,10,4.01835,1.2334,5.956,2.889425,2.615475,2.76,5.33925,1.4544,1.153,62.9671,2.5524,6.368,3.2826,40.768,0.083375,4.694975,3.1372,473.3947208,53.46926582
100,1,0,0,0,0,0,12.5,20,80,5,0.4,0,2,8.75,5.3578,2.4668,4.467,2.12905,1.74365,3.312,0.533925,2.5452,0.28825,84.8687,1.1344,19.9,0.82065,13.104,0.016675,3.3141,0.7843,712.7822677,124.3179809
100,0,1,0,0,0,0,0,10,60,5,0,0.2,3,6.25,4.01835,1.54175,4.467,2.889425,3.4873,2.76,5.33925,3.2724,2.8825,26.00815,1.7016,11.144,0.82065,30.576,0.116725,4.694975,0.39215,398.6233598,54.51252751
75,0,1,0,0,0,0,17.5,40,5,5,0.4,0,2,10,3.0616,1.54175,0.7445,0.91245,5.23095,4.968,52.858575,3.2724,0.28825,46.5409,1.9852,0.796,0.82065,4.368,0.10005,4.142625,1.96075,228.1639503,31.78917759
50,1,0,0,0,0,0,7.5,2.5,40,2.5,0.2,0.2,0,10,7.175625,2.4668,5.956,0.30415,6.9746,2.208,1.601775,0.3636,1.44125,62.9671,0.2836,19.9,2.46195,4.368,0.050025,3.3141,1.5686,354.9743628,21.49807099
150,0,0,0,0,0,1,0,0,10,20,2,0.1,1,10,4.01835,2.15845,5.956,0.152075,0.871825,3.864,2.669625,0.3636,2.59425,34.22125,2.2688,14.726,4.10325,23.296,0.16675,4.4188,3.1372,606.8805246,50.69607523
150,0,0,1,0,0,0,5,2.5,60,40,1,0.2,5,8.75,4.01835,1.8501,5.956,2.889425,1.74365,3.312,1.601775,2.9088,2.306,34.22125,0.2836,8.358,4.9239,23.296,0.0667,4.142625,3.1372,941.8818746,87.08940845
150,1,0,0,0,0,0,5,5,40,80,0.4,0.2,2,10,3.0616,0.30835,6.7005,0.6083,1.74365,3.864,2.669625,1.818,2.8825,84.8687,2.836,4.776,0.82065,13.104,0.150075,3.3141,0.7843,596.3098287,59.72347007
100,0,0,0,1,0,0,7.5,10,20,0,2,0,2,7.5,7.175625,3.0835,5.956,0.456225,5.23095,4.416,16.551675,0.3636,0.86475,46.5409,0.2836,1.194,0.82065,7.28,0.03335,4.97115,0.39215,292.0160107,18.65740918
150,0,0,0,0,1,0,0,0,40,60,0.5,0,5,3.75,3.0616,0.6167,2.978,0.6083,2.615475,4.968,9.076725,2.9088,0.86475,26.00815,0.2836,11.144,4.9239,23.296,0.150075,3.86645,1.5686,1000.485413,86.35917249
125,0,0,0,1,0,0,7.5,40,80,60,0.4,0,1,8.75,3.0616,1.8501,0.7445,0.30415,13.077375,4.968,1.601775,2.9088,2.306,46.5409,0.2836,11.144,7.38585,23.296,0.10005,4.694975,1.17645,959.1320102,97.46067393
100,0,0,0,0,1,0,5,5,2.5,0,2,0,2,5,4.01835,0.30835,3.7225,0.91245,1.74365,1.656,5.33925,1.818,0.86475,62.9671,0.8508,19.9,1.6413,40.768,0.050025,5.247325,1.5686,403.9002545,34.55059699
75,0,0,0,1,0,0,7.5,40,5,60,0.4,0.1,10,1.25,3.0616,0.30835,2.978,1.2166,0.871825,3.312,12.280275,1.4544,0.5765,34.22125,1.1344,8.358,2.46195,23.296,0.1334,4.4188,1.17645,170.2659998,99.41410779
75,0,1,0,0,0,0,2.5,5,40,0,0.5,0.1,8,7.5,9.5675,0.30835,6.7005,0.30415,5.23095,4.968,1.601775,0.7272,2.306,26.00815,2.5524,19.9,1.6413,30.576,0.0667,4.4188,3.52935,451.0530359,20.38022313
50,0,1,0,0,0,0,20,2.5,60,2.5,1,0.1,6,3.75,3.0616,0.6167,5.2115,2.889425,6.9746,1.104,39.51045,2.9088,0.28825,34.22125,0.2836,8.358,0.82065,23.296,0.03335,3.590275,1.17645,249.6297229,38.46276902
100,0,0,0,0,0,1,20,0,5,10,3,0.2,5,7.5,3.0616,1.8501,6.7005,0.456225,5.23095,3.312,21.890925,3.636,2.59425,84.8687,0.5672,3.582,0.82065,7.28,0.16675,3.590275,1.17645,475.3996513,60.72397642
150,0,0,0,1,0,0,5,5,10,2.5,3,0,3,6.25,3.0616,2.77515,3.7225,2.12905,2.615475,2.76,9.076725,2.9088,0.28825,84.8687,1.7016,1.194,8.2065,7.28,0.083375,4.694975,0.7843,387.957697,58.61559882
50,1,0,0,0,0,0,5,10,10,40,0,0,2,3.75,9.5675,1.2334,0.7445,0.6083,3.4873,3.864,21.890925,2.5452,1.7295,34.22125,1.418,19.9,0.82065,4.368,0.03335,5.247325,2.3529,490.9482913,60.46030915
125,0,0,0,1,0,0,17.5,40,2.5,5,0.5,0,1,6.25,3.0616,3.0835,2.978,1.2166,2.615475,1.656,9.076725,1.4544,1.44125,113.61455,2.5524,2.786,3.2826,23.296,0.016675,3.590275,1.5686,583.7971021,99.3340385
175,1,0,0,0,0,0,2.5,5,60,2.5,0.5,0,3,5,4.01835,1.54175,3.7225,0.456225,0.871825,2.208,9.076725,2.9088,1.153,46.5409,0.5672,2.786,0.82065,30.576,0.016675,3.3141,0.7843,507.742568,48.44767851
100,0,1,0,0,0,0,2.5,10,10,0,0.1,0.2,6,8.75,4.01835,2.15845,0.7445,1.52075,0.871825,2.208,9.076725,1.4544,2.306,26.00815,1.7016,11.144,0.82065,13.104,0.150075,3.3141,0.7843,592.3593444,91.90375361
75,0,1,0,0,0,0,2.5,40,20,5,4,0.2,3,10,2.2962,0.6167,3.7225,0.30415,2.615475,4.968,1.601775,0.7272,1.153,62.9671,1.418,14.726,0.82065,53.872,0.083375,0.276175,2.74505,646.7526146,10.89484107
75,1,0,0,0,0,0,15,20,10,10,0.5,0.1,3,3.75,4.01835,2.77515,2.978,2.12905,17.4365,2.208,9.076725,1.0908,1.44125,84.8687,1.1344,8.358,4.9239,4.368,0.083375,4.142625,2.74505,536.6733699,50.68182269
75,0,1,0,0,0,0,7.5,2.5,20,0,0.5,0,1,10,9.5675,1.8501,3.7225,0.30415,13.077375,2.76,16.551675,0.7272,2.8825,46.5409,0.2836,1.194,2.46195,7.28,0.016675,4.97115,3.1372,430.3334337,36.95860566
100,0,0,0,1,0,0,17.5,5,40,20,0.3,0.2,10,1.25,5.3578,0.30835,3.7225,0.152075,3.4873,1.656,9.076725,3.636,0.5765,46.5409,1.418,19.9,1.6413,53.872,0.083375,3.86645,0.39215,206.5483814,9.838571506
50,0,0,0,0,1,0,10,40,2.5,80,1,0.1,10,6.25,4.01835,0.6167,0.7445,0.152075,5.23095,0.552,12.280275,2.5452,0.5765,84.8687,2.836,8.358,2.46195,23.296,0.050025,3.3141,3.52935,438.1109825,77.78915232
125,0,0,0,1,0,0,2.5,5,20,20,2,0.1,0,2.5,4.01835,2.15845,0.7445,0.6083,5.23095,2.76,12.280275,0.3636,1.7295,26.00815,2.836,1.99,0.82065,7.28,0.0667,4.142625,3.1372,614.7909781,88.50585646
75,0,1,0,0,0,0,20,2.5,2.5,2.5,1,0.1,0,8.75,9.5675,1.8501,2.2335,0.6083,17.4365,3.864,2.669625,1.4544,1.44125,26.00815,0.8508,8.358,3.2826,7.28,0.116725,5.247325,1.96075,431.6627105,58.42191834
75,0,0,0,1,0,0,17.5,20,60,2.5,2,0.1,2,10,4.01835,1.2334,6.7005,0.152075,6.9746,4.416,5.33925,1.4544,0.5765,34.22125,1.7016,8.358,8.2065,7.28,0.16675,3.86645,2.3529,572.2742441,47.36510019
75,0,0,0,0,0,1,2.5,5,10,40,0,0,7,3.75,7.175625,0.92505,0.7445,0.456225,3.4873,4.968,21.890925,2.9088,2.59425,46.5409,1.1344,19.9,1.6413,13.104,0.083375,4.97115,2.74505,776.0636557,63.71993085
50,1,0,0,0,0,0,10,40,40,2.5,4,0.2,5,3.75,4.01835,1.54175,3.7225,0.152075,3.4873,4.416,1.601775,2.5452,0.5765,46.5409,0.2836,3.582,0.82065,72.8,0.116725,3.590275,1.96075,508.9178395,89.78564779
50,0,0,1,0,0,0,17.5,2.5,60,40,0.5,0,3,8.75,4.01835,2.15845,1.489,2.889425,9.590075,3.312,1.601775,3.636,1.153,84.8687,0.5672,8.358,5.74455,23.296,0.016675,4.694975,1.96075,841.8489941,28.35716969
200,0,0,1,0,0,0,17.5,2.5,5,20,2,0.1,1,10,3.0616,0.92505,4.467,0.152075,9.590075,1.104,29.365875,2.1816,0.28825,46.5409,1.7016,3.582,4.10325,30.576,0.083375,4.694975,1.96075,431.9048333,14.1190786
75,0,1,0,0,0,0,20,2.5,5,0,1,0.2,3,10,5.3578,2.77515,3.7225,1.2166,9.590075,0.552,12.280275,1.4544,2.01775,26.00815,0.5672,14.726,4.10325,23.296,0.150075,4.4188,1.17645,399.4123708,45.42728673
100,0,0,0,1,0,0,17.5,10,5,40,0.2,0.2,7,8.75,7.175625,1.2334,2.978,0.152075,5.23095,4.968,9.076725,1.0908,2.59425,26.00815,0.8508,0.796,0.82065,72.8,0.0667,4.97115,1.96075,389.848047,26.54837944
50,0,0,0,0,1,0,12.5,0,20,40,1,0,4,10,2.2962,1.8501,5.2115,0.152075,5.23095,4.968,2.669625,2.1816,2.01775,84.8687,2.2688,11.144,0.82065,13.104,0.03335,1.933225,2.3529,1194.270732,56.09220277
75,0,1,0,0,0,0,17.5,0,5,5,0.2,0,1,10,5.3578,0.92505,4.467,2.12905,9.590075,3.312,1.601775,1.4544,2.59425,113.61455,1.1344,19.9,8.2065,30.576,0.050025,3.590275,0.7843,530.0866053,39.76772329
150,0,0,0,1,0,0,10,60,20,2.5,3,0,6,6.25,5.3578,2.4668,3.7225,0.30415,2.615475,4.968,1.601775,2.9088,1.44125,34.22125,0.5672,0.796,0.82065,23.296,0.0667,1.380875,3.52935,292.0419211,42.7849298
150,0,0,0,1,0,0,2.5,2.5,40,60,0.2,0.2,0,6.25,5.3578,1.2334,6.7005,0.91245,5.23095,1.104,16.551675,0.7272,2.01775,26.00815,1.7016,14.726,3.2826,23.296,0.083375,5.247325,1.17645,481.7859105,50.80387748
75,0,0,1,0,0,0,12.5,5,20,0,0.4,0,1,1.25,7.175625,0.30835,2.2335,0.91245,2.615475,0.552,16.551675,1.818,2.8825,34.22125,1.9852,14.726,1.6413,4.368,0.016675,3.590275,1.17645,118.6275858,26.30219963
50,0,0,0,0,0,1,5,60,10,2.5,0.3,0,5,10,3.0616,3.0835,5.2115,1.2166,17.4365,2.208,39.51045,2.5452,2.8825,26.00815,2.2688,8.358,6.5652,30.576,0.03335,3.3141,1.96075,713.2986797,45.27867863
50,0,1,0,0,0,0,15,20,60,5,0.3,0.2,5,10,7.175625,1.2334,4.467,0.456225,5.23095,4.968,1.601775,1.0908,1.44125,46.5409,0.5672,8.358,2.46195,72.8,0.016675,3.590275,2.3529,617.5642323,48.79377205
175,0,0,0,0,1,0,2.5,0,20,20,0.5,0.1,8,7.5,0.478375,1.8501,2.2335,0.91245,5.23095,2.208,21.890925,1.0908,2.01775,84.8687,1.418,4.776,6.5652,13.104,0.0667,4.694975,1.5686,1701.520375,528.7970515
75,0,0,0,0,1,0,12.5,10,5,2.5,0.5,0.1,7,6.25,2.2962,2.15845,5.956,2.889425,13.077375,1.104,2.669625,1.4544,1.7295,113.61455,2.5524,19.9,5.74455,13.104,0.116725,3.590275,1.5686,1273.287981,343.4758404
125,0,0,0,0,1,0,7.5,5,5,5,0,0,8,7.5,0.95675,2.4668,2.978,1.52075,17.4365,3.864,12.280275,2.9088,2.01775,113.61455,1.7016,11.144,5.74455,23.296,0.03335,0.828525,2.74505,1686.291445,337.2301937
125,0,0,0,1,0,0,7.5,0,40,5,0.3,0.1,9,3.75,0.95675,1.54175,1.489,0.456225,9.590075,0.552,1.601775,2.1816,2.01775,113.61455,2.836,8.358,8.2065,40.768,0.1334,4.4188,3.1372,1746.423313,435.408505
175,0,0,0,0,1,0,2.5,10,40,20,0.2,0.4,6,8.75,3.0616,2.77515,2.2335,0.152075,6.9746,1.104,5.33925,3.636,1.44125,62.9671,2.5524,6.368,4.9239,40.768,0.0667,3.86645,2.74505,987.4813235,456.5552734
175,0,0,0,0,1,0,7.5,10,10,60,0.1,0,8,5,0.95675,2.77515,0.7445,0.91245,2.615475,1.656,1.601775,1.4544,2.59425,84.8687,0.8508,19.9,7.38585,53.872,0.16675,2.485575,0.7843,1651.759219,441.0336933
100,0,0,0,0,1,0,2.5,5,40,20,0.3,0,6,7.5,0.95675,1.54175,5.2115,0.6083,13.077375,1.656,1.601775,1.4544,0.5765,62.9671,1.9852,4.776,5.74455,30.576,0.03335,0.828525,1.5686,1775.037788,420.892054
200,0,0,0,0,1,0,12.5,20,10,20,0.2,0.1,0,6.25,2.2962,2.15845,1.489,0.30415,5.23095,0.552,1.601775,1.4544,0.28825,84.8687,2.836,14.726,6.5652,23.296,0.016675,3.037925,1.5686,558.6020399,105.8575027
50,0,1,0,0,0,0,5,10,40,20,0.1,0.1,4,7.5,0.095675,2.77515,5.2115,2.12905,9.590075,2.76,2.669625,2.5452,1.153,84.8687,0.2836,14.726,8.2065,72.8,0.016675,2.76175,1.96075,843.6361224,66.13357788
200,0,0,0,1,0,0,5,0,2.5,10,0.5,0.1,5,8.75,3.0616,1.2334,5.2115,0.456225,9.590075,1.104,1.601775,1.818,2.59425,113.61455,0.8508,8.358,7.38585,13.104,0.116725,3.037925,2.3529,2147.205595,131.1579784
150,0,0,0,0,1,0,0,5,60,10,0.3,0.1,10,10,3.0616,3.0835,0.7445,0.91245,6.9746,1.656,2.669625,3.636,0.5765,62.9671,1.1344,4.776,8.2065,30.576,0.150075,1.380875,1.5686,253.8045002,26.69337277
100,0,0,0,0,1,0,10,40,40,20,0.5,0.1,10,6.25,5.3578,1.54175,0.7445,2.889425,13.077375,0.552,1.601775,1.4544,0.5765,46.5409,0.8508,19.9,5.74455,23.296,0.03335,2.485575,1.96075,2060.870689,70.01158922
200,0,1,0,0,0,0,2.5,20,20,20,0.1,0.4,9,7.5,0.95675,1.2334,3.7225,0.91245,6.9746,0.552,9.076725,3.2724,1.153,62.9671,2.2688,8.358,6.5652,23.296,0.016675,1.380875,1.96075,1493.253068,164.545228
75,0,0,0,0,0,1,5,10,60,20,2,0.2,6,10,0.095675,1.54175,5.2115,1.2166,13.077375,0.552,1.601775,3.636,1.44125,84.8687,0.5672,2.786,6.5652,72.8,0.1334,5.247325,0.39215,435.3871008,29.85170714
200,0,0,0,0,0,1,5,20,10,20,0.2,0.1,9,1.25,0.287025,2.4668,6.7005,0.91245,9.590075,1.104,1.601775,3.2724,1.44125,84.8687,1.9852,14.726,0.82065,13.104,0.050025,4.97115,2.74505,1564.239139,104.2179416
150,0,0,0,0,1,0,7.5,0,60,80,0.1,0.2,7,7.5,5.3578,2.15845,0.7445,1.2166,0.871825,0.552,0.533925,2.5452,2.306,46.5409,1.9852,11.144,8.2065,23.296,0.03335,2.76175,2.3529,311.4436785,96.30860757
175,0,0,1,0,0,0,7.5,10,20,40,0.2,0.2,3,3.75,3.0616,3.0835,1.489,0.30415,17.4365,1.104,0.533925,3.636,2.01775,34.22125,0.8508,6.368,6.5652,40.768,0.083375,3.590275,1.96075,891.1197518,4.269108896
200,0,0,0,0,1,0,2.5,40,2.5,20,0.4,0.4,7,6.25,1.72215,2.15845,4.467,0.456225,6.9746,0.552,2.669625,2.1816,0.5765,84.8687,2.5524,0.796,6.5652,30.576,0.050025,2.76175,1.96075,1068.165586,276.414499
125,0,0,0,0,1,0,12.5,2.5,2.5,0,0.4,0.2,6,7.5,1.72215,3.0835,2.978,0.6083,2.615475,4.416,1.601775,2.1816,0.28825,113.61455,0.5672,14.726,6.5652,72.8,0.016675,3.3141,1.96075,1127.088778,136.9723811
175,0,0,0,0,1,0,2.5,5,10,2.5,4,0,10,6.25,0.095675,2.4668,2.978,2.12905,17.4365,3.312,0.533925,0.7272,1.44125,113.61455,2.2688,11.144,6.5652,13.104,0.1334,1.380875,0.7843,503.4173586,78.53343324
75,0,0,0,0,1,0,7.5,2.5,2.5,20,0.3,0.2,7,3.75,3.0616,1.54175,5.2115,1.2166,3.4873,4.416,1.601775,2.5452,1.44125,84.8687,1.7016,14.726,1.6413,53.872,0.083375,4.694975,1.17645,2090.72237,160.0441779
175,0,0,0,0,1,0,7.5,0,5,40,0.5,0.4,3,5,0.287025,2.15845,6.7005,1.52075,6.9746,4.968,5.33925,1.4544,1.44125,26.00815,0.5672,19.9,4.9239,72.8,0.016675,1.380875,2.3529,591.3139747,129.9015465
100,1,0,0,0,0,0,2.5,0,60,5,0.2,0.4,4,6.25,5.3578,3.0835,1.489,0.456225,0.871825,1.656,1.601775,3.636,1.153,84.8687,2.836,6.368,6.5652,23.296,0.016675,5.247325,1.96075,479.113234,250.2981169
150,0,0,0,0,1,0,17.5,2.5,10,20,1,0.1,5,8.75,0.478375,3.0835,2.978,0.6083,9.590075,4.416,9.076725,2.1816,0.5765,84.8687,0.5672,14.726,7.38585,53.872,0.03335,2.76175,1.5686,1498.664465,282.0942944
200,1,0,0,0,0,0,5,2.5,2.5,20,0.1,0.4,9,7.5,0.095675,1.2334,5.956,0.30415,2.615475,4.968,9.076725,3.636,0.86475,113.61455,0.2836,4.776,4.9239,13.104,0.03335,0.828525,2.3529,679.2204664,#DIV/0!
150,0,0,0,0,1,0,5,10,40,40,0,0.1,6,5,4.01835,3.0835,5.2115,0.6083,1.74365,1.104,1.601775,1.818,2.01775,26.00815,0.5672,4.776,6.5652,7.28,0.016675,3.590275,1.17645,1449.27781,341.7757854
175,1,0,0,0,0,0,2.5,20,2.5,40,0.2,0,5,3.75,2.2962,1.8501,1.489,2.889425,17.4365,4.416,9.076725,3.2724,0.86475,84.8687,0.8508,8.358,4.9239,13.104,0.016675,3.86645,1.5686,977.0142215,48.18855151
150,0,1,0,0,0,0,10,5,40,40,0,0.2,4,5,0.287025,1.54175,5.2115,0.6083,17.4365,3.864,12.280275,2.9088,1.7295,84.8687,0.5672,6.368,4.9239,13.104,0.03335,3.86645,3.1372,1236.710985,132.4326614
75,0,0,0,0,1,0,12.5,5,10,40,0.5,0.1,10,3.75,2.2962,2.15845,1.489,1.52075,6.9746,4.416,0.533925,1.4544,2.8825,46.5409,0.2836,14.726,1.6413,13.104,0.03335,4.4188,2.74505,2869.559309,87.02866146
175,0,0,0,0,0,1,10,5,60,10,0.2,0.1,9,6.25,0.95675,1.54175,5.2115,0.152075,17.4365,1.104,1.601775,0.3636,2.306,113.61455,0.5672,3.582,0.82065,40.768,0.016675,3.037925,2.74505,1604.771662,220.042815
50,0,0,1,0,0,0,5,5,40,80,0.4,0,9,8.75,7.175625,1.8501,1.489,0.30415,1.74365,2.208,2.669625,3.636,1.153,113.61455,0.2836,8.358,6.5652,23.296,0.150075,0.828525,1.96075,1210.270874,267.5645053
75,0,0,0,0,1,0,5,2.5,20,2.5,0.5,0.1,7,10,0.478375,1.8501,6.7005,0.152075,9.590075,1.104,1.601775,2.9088,2.8825,62.9671,0.8508,3.582,2.46195,30.576,0.16675,5.247325,3.1372,1643.620136,398.0824724
150,0,1,0,0,0,0,5,2.5,80,5,0,0.2,8,7.5,4.01835,1.54175,2.978,0.91245,9.590075,3.312,2.669625,3.636,2.8825,62.9671,2.2688,4.776,6.5652,30.576,0.10005,4.4188,2.74505,863.1889633,324.747441
150,0,0,0,0,1,0,5,5,20,40,0,0.1,8,1.25,0.095675,2.15845,0.7445,0.6083,0.871825,4.416,12.280275,2.9088,1.153,113.61455,0.8508,8.358,4.9239,53.872,0.03335,5.247325,2.74505,844.1978665,116.6838442
150,0,0,0,0,0,1,5,10,10,40,1,0,6,7.5,4.01835,2.4668,2.2335,0.6083,9.590075,3.312,0.533925,1.818,0.5765,84.8687,1.1344,14.726,4.10325,23.296,0.083375,4.142625,1.96075,2001.860536,208.1487442
175,1,0,0,0,0,0,2.5,0,40,40,0.3,0.1,9,3.75,4.01835,2.15845,0.7445,0.6083,1.74365,0.552,1.601775,0.3636,0.5765,62.9671,0.5672,2.786,5.74455,30.576,0.16675,2.485575,0.39215,1623.058983,74.16157559
50,0,0,0,0,1,0,2.5,10,2.5,40,0.3,0.2,1,6.25,1.72215,3.0835,5.2115,0.30415,0.871825,1.104,0.533925,2.5452,2.01775,113.61455,2.2688,19.9,3.2826,23.296,0.050025,3.3141,0.39215,1713.927141,292.907139
50,0,0,0,0,1,0,5,5,2.5,80,0.5,0.4,6,10,0.287025,1.54175,3.7225,2.12905,9.590075,1.104,0.533925,2.5452,1.153,62.9671,1.9852,8.358,2.46195,30.576,0.03335,4.97115,1.5686,986.0289348,110.5881732
125,1,0,0,0,0,0,10,60,40,40,0,0.4,4,7.5,0.478375,2.15845,4.467,2.889425,0.871825,1.104,0.533925,2.1816,1.44125,62.9671,1.418,4.776,5.74455,23.296,0.03335,1.380875,1.5686,352.7886906,91.28599331
100,0,0,0,0,1,0,2.5,5,60,60,0.1,0,8,8.75,0.478375,2.15845,5.956,0.30415,6.9746,3.312,39.51045,2.9088,1.44125,84.8687,0.2836,6.368,3.2826,13.104,0.1334,0.276175,2.74505,1024.002935,#DIV/0!
200,0,0,0,0,1,0,20,0,5,10,0,0.2,9,8.75,0.287025,1.2334,6.7005,0.30415,6.9746,1.104,0.533925,2.1816,0.86475,113.61455,0.5672,6.368,4.9239,30.576,0.16675,4.4188,0.39215,558.6680616,#DIV/0!
150,0,0,0,0,1,0,2.5,5,10,20,0.3,0.1,9,3.75,0.287025,1.2334,3.7225,0.6083,2.615475,1.104,0.533925,0.3636,1.7295,84.8687,2.5524,0.398,5.74455,72.8,0.03335,0.276175,0.39215,528.3909633,28.40504982
