IF1,IF2,IF3,EF-G,EF-Tu,EF-Ts,RF1,RF2,RF3,RRF,AlaRS,ArgRS,AsnRS,AspRS,CysRS,GlnRS,GluRS,GlyRS,HisRS,IleRS,LeuRS,LysRS,MetRS,PheRS,ProRS,SerRS,ThrRS,TrpRS,TyrRS,ValRS,MTF,MK,CK,NDK,PPiase,T7 pol,Ribosome,Ala,Arg,Asn,Asp,Cys,Gln,Glu,Gly,His,Ile,Leu,Lys,Met,Phe,Pro,Ser,Thr,Tyr,Trp,Val,ATP,GTP,CTP,UTP,tRNA,HEPES,K-Glu,spermidine,Mg(OAc)2,CP,DTT,FD,yield
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3560117390000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.302685675
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3734595040000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.402116566
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.33904824
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.332128977
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.340527638
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.353371797
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.353299395
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3603368930000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.376902528
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.0
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.363168794
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.309858601
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3721681469999998
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.373718341
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3755291859999998
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.396559687
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.010096835
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.357496147
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.371937739
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.36226933
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3691307819999998
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.369673189
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3823655190000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.010170136
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.316635288
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.335352602
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3770141669999998
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.395745295
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.363587429
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.37572951
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.00530439
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.329483519
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.389688824
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.385394325
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.364621574
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.37100158
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.382279784
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.001522969
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3524081680000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.339536097
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.392140697
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.406418497
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3768430530000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.373370074
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.004286097
